,hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,is_corrected,:@computed_region_pqdx_y6mm
794,281354,2021-09-17T00:00:00.000,NE,281354.0,CRETE AREA MEDICAL CENTER,"P O BOX 220, 2910 BETTEN DR",CRETE,68333,Critical Access Hospitals,31151.0,false,14.0,10.0,6.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20,12,-999999.0,-999999,0,0,0,0,12.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.0,,[C281354-A],2,2,2,2,False,
795,460021,2021-09-17T00:00:00.000,UT,460021.0,ST GEORGE REGIONAL HOSPITAL,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,84790,Short Term,49053.0,true,338.0,308.0,254.0,248.0,229.0,61.0,59.0,-999999.0,0.0,284.0,56.0,32.0,45.0,31.0,23.0,23.0,0.0,0.0,0.0,338.0,308,254,248.0,229,61,59,-999999,0,284.0,56,32.0,45.0,31.0,23,23.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0.0,4.0,0.0,0.0,-999999.0,-999999.0,4.0,-999999.0,0.0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,164,0.0,"{'type': 'Point', 'coordinates': [-113.55333, 37.09985]}",[C460021-A],1,1,1,1,False,45.0
796,330219,2021-09-17T00:00:00.000,NY,330219.0,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,14215,Short Term,36029.0,true,550.0,550.0,550.0,526.7,526.7,24.0,24.0,0.0,0.0,550.0,48.0,48.0,43.3,43.3,4.0,4.0,0.0,0.0,0.0,1650.0,1650,1650,1580.0,1580,72,72,0,0,1650.0,144,144.0,130.0,130.0,12,12.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0.0,-999999.0,0.0,0.0,-999999.0,0.0,-999999.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,542,0.0,"{'type': 'Point', 'coordinates': [-78.829151, 42.927236]}",[C330219-A],3,3,3,3,False,33.0
797,360172,2021-09-17T00:00:00.000,OH,360172.0,MERCY HEALTH-LORAIN HOSPITAL,3700 KOLBE ROAD,LORAIN,44053,Short Term,39093.0,true,324.5,252.5,172.0,165.0,162.5,29.0,28.5,0.0,0.0,177.0,23.5,23.5,13.5,13.5,7.5,7.5,0.0,0.0,0.0,649.0,505,344,330.0,325,58,57,0,0,354.0,47,47.0,27.0,27.0,15,15.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,0.0,0.0,-999999.0,-999999.0,-999999.0,5.0,-999999.0,-999999.0,0.0,0,7,13,0.0,0.0,-999999.0,-999999.0,-999999.0,5.0,-999999.0,-999999.0,0.0,-999999,328,0.0,"{'type': 'Point', 'coordinates': [-82.235212, 41.436002]}",[C360172-A],2,2,2,2,False,36.0
798,040153,2021-09-17T00:00:00.000,AR,40153.0,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,HOPE,71801,Short Term,5057.0,true,50.0,50.0,46.0,12.7,12.7,0.0,0.0,0.0,0.0,46.0,8.0,8.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,150.0,150,138,38.0,38,0,0,0,0,138.0,24,24.0,7.0,7.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89,0.0,"{'type': 'Point', 'coordinates': [-93.587052, 33.648008]}",[C040153-A],3,3,3,3,False,4.0
799,301312,2021-09-17T00:00:00.000,NH,301312.0,HUGGINS HOSPITAL,240 SOUTH MAIN STREET,WOLFEBORO,3894,Critical Access Hospitals,33003.0,false,31.0,31.0,17.0,10.0,10.0,-999999.0,-999999.0,0.0,0.0,17.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,62.0,62,34,20.0,20,-999999,-999999,0,0,34.0,4,4.0,-999999.0,-999999.0,-999999,-999999.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0,-999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79,0.0,"{'type': 'Point', 'coordinates': [-71.201575, 43.580944]}",[C301312-A],2,2,2,2,False,30.0
800,490042,2021-09-17T00:00:00.000,VA,490042.0,CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE,CHRISTIANSBURG,24073,Short Term,51121.0,true,166.0,164.0,139.0,142.0,142.0,41.0,35.0,-999999.0,0.0,141.0,14.0,14.0,14.0,14.0,12.0,10.0,0.0,0.0,0.0,166.0,164,139,142.0,142,41,35,-999999,0,141.0,14,14.0,14.0,14.0,12,10.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0.0,0.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0,20,9,0.0,0.0,0.0,-999999.0,0.0,-999999.0,5.0,-999999.0,0.0,0,75,0.0,"{'type': 'Point', 'coordinates': [-80.506786, 37.08894]}",[C490042-A],1,1,1,1,False,47.0
801,100223,2021-09-17T00:00:00.000,FL,100223.0,FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEACH,32547,Short Term,12091.0,true,317.0,307.0,267.0,241.0,238.7,43.7,43.0,0.0,0.0,277.0,39.0,31.0,32.3,31.0,11.0,11.0,0.0,0.0,0.0,951.0,921,801,723.0,716,131,129,0,0,831.0,117,93.0,97.0,93.0,33,33.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,-999999.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0,26,-999999,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0,511,0.0,"{'type': 'Point', 'coordinates': [-86.632069, 30.454676]}",[C100223-A],3,3,3,3,False,10.0
802,190303,2021-09-17T00:00:00.000,LA,190303.0,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD,HAMMOND,70403,Short Term,22105.0,true,14.0,14.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42,42,12.0,12,0,0,0,0,42.0,6,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-90.414264, 30.477042]}",[C190303-A],3,3,3,3,False,19.0
803,370099,2021-09-17T00:00:00.000,OK,370099.0,HILLCREST HOSPITAL CUSHING,1027 EAST CHERRY STREET,CUSHING,74023,Short Term,40119.0,true,24.0,24.0,24.0,11.7,11.7,-999999.0,-999999.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,72,35.0,35,9,8,0,0,72.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,0.0,"{'type': 'Point', 'coordinates': [-96.757473, 35.978942]}",[C370099-A],3,3,3,3,False,37.0
804,450389,2021-09-17T00:00:00.000,TX,450389.0,UT HEALTH EAST TEXAS ATHENS HOSPITAL,2000 SOUTH PALESTINE ST,ATHENS,75751,Short Term,48213.0,true,173.0,173.0,127.0,100.0,94.3,47.3,46.7,0.0,0.0,127.0,18.3,18.3,18.3,18.3,16.3,16.3,0.0,0.0,0.0,519.0,519,381,300.0,283,142,140,0,0,381.0,55,55.0,55.0,55.0,49,49.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,0.0,-999999.0,-999999.0,-999999.0,5.0,-999999.0,-999999.0,-999999.0,0.0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,313,0.0,"{'type': 'Point', 'coordinates': [-95.844022, 32.171435]}",[C450389-A],3,3,3,3,False,44.0
805,510007,2021-09-17T00:00:00.000,WV,510007.0,ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,25702,Short Term,54011.0,true,356.5,356.5,322.5,311.0,311.0,79.5,76.5,0.0,0.0,322.5,44.0,44.0,44.0,44.0,18.0,17.0,0.0,0.0,0.0,713.0,713,645,622.0,622,159,153,0,0,645.0,88,88.0,88.0,88.0,36,34.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,0.0,0.0,0.0,-999999.0,6.0,6.0,4.0,-999999.0,0.0,0,22,-999999,0.0,0.0,0.0,0.0,-999999.0,0.0,-999999.0,-999999.0,0.0,0,330,0.0,"{'type': 'Point', 'coordinates': [-82.401335, 38.431833]}",[C510007-A],2,2,2,2,False,36.0
806,230227,2021-09-17T00:00:00.000,MI,230227.0,MCLAREN MACOMB,1000 HARRINGTON ST,MOUNT CLEMENS,48043,Short Term,26099.0,true,266.3,266.0,212.0,198.7,192.0,25.7,24.3,0.0,0.0,212.0,22.0,20.7,21.3,20.0,5.0,5.0,0.0,0.0,0.0,799.0,798,636,596.0,576,77,73,0,0,636.0,66,62.0,64.0,60.0,15,15.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,0.0,0.0,0.0,-999999.0,-999999.0,0.0,0.0,-999999.0,-999999.0,0,42,-999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0,418,0.0,"{'type': 'Point', 'coordinates': [-82.896918, 42.586795]}",[C230227-A],3,3,3,3,False,23.0
807,392047,2021-09-17T00:00:00.000,PA,392047.0,SELECT SPECIALTY HOSPITAL - DANVILLE,100 NORTH ACADEMY AVENUE 3RD FLR BUSH & GEISINGER,DANVILLE,17822,Long Term,42093.0,true,110.0,110.0,30.0,19.0,19.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,110.0,110,90,19.0,57,0,0,0,0,30.0,90,90.0,57.0,57.0,0,0.0,0.0,0.0,0.0,1,1,3,1,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-76.60622, 40.969585]}",[C392047-A],3,1,3,1,False,39.0
808,010012,2021-09-17T00:00:00.000,AL,10012.0,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,35968,Short Term,1049.0,true,79.7,70.7,53.7,45.0,42.0,18.3,21.7,0.0,0.0,62.7,10.3,10.3,10.0,10.0,9.0,9.0,0.0,0.0,0.0,239.0,212,161,135.0,126,55,65,0,0,188.0,31,31.0,30.0,30.0,27,27.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0.0,-999999.0,-999999.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0,49,9,0.0,0.0,0.0,-999999.0,0.0,-999999.0,-999999.0,4.0,0.0,0,131,0.0,,[C010012-A],3,3,3,3,False,
809,161357,2021-09-17T00:00:00.000,IA,161357.0,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,50536,Critical Access Hospitals,19147.0,false,35.0,33.0,28.0,7.0,6.7,-999999.0,-999999.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,105.0,99,84,21.0,20,10,10,0,0,90.0,0,0.0,0.0,0.0,0,0.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,-999999,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,,"{'type': 'Point', 'coordinates': [-94.691343, 43.119191]}",[C161357-A],3,3,3,3,False,16.0
810,390198,2021-09-17T00:00:00.000,PA,390198.0,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,16509,Short Term,42049.0,true,200.0,160.0,60.0,27.7,27.7,-999999.0,-999999.0,0.0,0.0,60.0,6.0,6.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,600.0,480,180,83.0,83,-999999,-999999,0,0,180.0,18,18.0,7.0,7.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,,0,-999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,184,0.0,"{'type': 'Point', 'coordinates': [-80.093735, 42.074141]}",[C390198-A],3,3,3,3,False,39.0
811,151311,2021-09-17T00:00:00.000,IN,151311.0,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,1000 S MAIN ST,TIPTON,46072,Critical Access Hospitals,18159.0,false,54.0,44.0,44.0,12.0,12.0,-999999.0,-999999.0,0.0,0.0,44.0,12.0,12.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,162.0,132,132,36.0,36,6,5,0,0,132.0,36,36.0,5.0,5.0,-999999,-999999.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,-999999,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0,83,0.0,"{'type': 'Point', 'coordinates': [-86.041102, 40.272216]}",[C151311-A],3,3,3,3,False,15.0
812,240069,2021-09-17T00:00:00.000,MN,240069.0,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,OWATONNA,55060,Short Term,27147.0,true,28.0,28.0,28.0,28.0,28.0,8.0,8.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28,28,28.0,28,8,8,0,0,28.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999999,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,0.0,"{'type': 'Point', 'coordinates': [-93.236301, 44.109798]}",[C240069-A],1,1,1,1,False,24.0
813,161370,2021-09-17T00:00:00.000,IA,161370.0,LORING HOSPITAL,211 HIGHLAND AVENUE PO BOX 217,SAC CITY,50583,Critical Access Hospitals,19161.0,false,18.3,18.3,15.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,55.0,55,45,10.0,10,0,0,0,0,45.0,0,0.0,0.0,0.0,0,0.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,,"{'type': 'Point', 'coordinates': [-94.977991, 42.418706]}",[C161370-A],3,3,3,3,False,16.0
814,231337,2021-09-17T00:00:00.000,MI,231337.0,ST FRANCIS HOSPITAL,3401 LUDINGTON ST,ESCANABA,49829,Critical Access Hospitals,26041.0,true,32.0,32.0,32.0,12.7,12.7,-999999.0,-999999.0,0.0,0.0,32.0,7.0,7.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,0.0,96.0,96,96,38.0,38,10,10,0,0,96.0,21,21.0,12.0,12.0,-999999,-999999.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0.0,0.0,0.0,-999999.0,0.0,-999999.0,-999999.0,0.0,0.0,0,23,-999999,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0,151,0.0,"{'type': 'Point', 'coordinates': [-87.094853, 45.74576]}",[C231337-A],3,3,3,3,False,23.0
815,371335,2021-09-17T00:00:00.000,OK,371335.0,"HASKELL REGIONAL HOSPITAL, INC",401 NORTHWEST H STREET,STIGLER,74462,Critical Access Hospitals,40061.0,false,10.0,10.0,10.0,4.7,4.7,-999999.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30,30,14.0,14,-999999,0,0,0,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-999999,0.0,-999999.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0.0,"{'type': 'Point', 'coordinates': [-95.128942, 35.260809]}",[C371335-A],3,3,3,3,False,37.0
816,522005,2021-09-17T00:00:00.000,WI,522005.0,LAKEVIEW SPECIALTY HOSPITAL & REHAB CENTER,1701 SHARP ROAD,WATERFORD,53185,Long Term,55101.0,true,35.0,35.0,35.0,29.0,29.0,0.0,0.0,0.0,0.0,35.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70,70,58.0,58,0,0,0,0,70.0,8,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-88.169906, 42.738682]}",[C522005-A],2,2,2,2,False,50.0
817,171368,2021-09-17T00:00:00.000,KS,171368.0,MINNEOLA DISTRICT HOSPITAL NBR 2,212 MAIN,MINNEOLA,67865,Critical Access Hospitals,20025.0,false,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42,42,0.0,0,0,0,0,0,42.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,"{'type': 'Point', 'coordinates': [-100.013812, 37.441504]}",[C171368-A],3,3,3,3,False,17.0
818,010174,2021-09-17T00:00:00.000,AL,10174.0,THOMASVILLE REGIONAL MEDICAL CENTER,300 MED PARK DRIVE,THOMASVILLE,36784,Short Term,1025.0,false,41.0,41.0,33.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41,33,-999999.0,-999999,-999999,-999999,0,0,33.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,,[C010174-A],1,1,1,1,False,
819,360218,2021-09-17T00:00:00.000,OH,360218.0,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,43055,Short Term,39089.0,true,189.0,189.0,157.0,119.7,119.7,45.7,45.7,0.0,0.0,157.0,13.0,13.0,11.3,11.3,6.3,6.3,-999999.0,0.0,0.0,567.0,567,471,359.0,359,137,137,0,0,471.0,39,39.0,34.0,34.0,19,19.0,5.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,27,0.0,0.0,4.0,4.0,5.0,7.0,5.0,-999999.0,0.0,0,181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,460,0.0,"{'type': 'Point', 'coordinates': [-82.45039, 40.046907]}",[C360218-A],3,3,3,3,False,36.0
820,390329,2021-09-17T00:00:00.000,PA,390329.0,EINSTEIN MEDICAL CENTER MONTGOMERY,559 WEST GERMANTOWN PIKE,EAST NORRITON,19403,Short Term,42091.0,true,166.5,162.0,137.0,140.5,136.0,10.5,10.5,0.0,0.0,142.5,22.0,16.5,20.0,15.5,-999999.0,-999999.0,0.0,0.0,0.0,333.0,324,274,281.0,272,21,21,0,0,285.0,44,33.0,40.0,31.0,5,5.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-999999,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0,8,0,,,,,,,,,,0,207,0.0,"{'type': 'Point', 'coordinates': [-75.34323499999999, 40.150854]}",[C390329-A],2,2,2,2,False,39.0
821,030016,2021-09-17T00:00:00.000,AZ,30016.0,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,85122,Short Term,4021.0,true,167.3,167.3,151.3,106.7,101.0,33.7,20.0,0.0,0.0,151.3,39.0,39.0,18.7,18.0,9.0,9.0,0.0,0.0,0.0,502.0,502,454,320.0,303,101,60,0,0,454.0,117,117.0,56.0,54.0,27,27.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,0.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,-999999.0,-999999.0,0.0,0,94,15,0.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,5.0,-999999.0,0.0,0,281,0.0,"{'type': 'Point', 'coordinates': [-111.709253, 32.879608]}",[C030016-A],3,3,3,3,False,3.0
